GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
83990	9.20e-06	1.46e-07	0.263	5.258086	1.3806923	54.43	BRIP1	BRCA1 interacting helicase 1
127544	9.68e-06	1.54e-07	0.249	5.247947	1.306085	6273.45	RNF19B	ring finger protein 19B
100189373	1.00e-05	1.60e-07	0.889	5.240346	4.6579113	22.23	TRV-CAC1-1	tRNA-Val (anticodon CAC) 1-1
93349	1.10e-05	1.76e-07	0.165	5.223108	0.8643233	856.77	SP140L	SP140 nuclear body protein like
64089	1.17e-05	1.88e-07	0.201	5.210528	1.0487747	222.57	SNX16	sorting nexin 16
5873	1.27e-05	2.05e-07	0.187	5.194848	0.9702932	206.24	RAB27A	RAB27A, member RAS oncogene family
54464	1.33e-05	2.16e-07	0.273	5.18485	1.4131219	2846.59	XRN1	5'-3' exoribonuclease 1
80746	1.40e-05	2.27e-07	0.286	-5.175404	-1.4821985	120.8	TSEN2	tRNA splicing endonuclease subunit 2
105373098	1.43e-05	2.34e-07	0.35	5.170228	1.8105008	72.55	KLHDC7B-DT	KLHDC7B divergent transcript
10610	1.45e-05	2.38e-07	0.401	5.166576	2.071892	248.82	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
11000	1.52e-05	2.51e-07	0.203	-5.156821	-1.0490878	188.25	SLC27A3	solute carrier family 27 member 3
7126	1.71e-05	2.83e-07	0.163	5.134288	0.8346143	2368.94	TNFAIP1	TNF alpha induced protein 1
101929709	1.85e-05	3.07e-07	0.456	5.118856	2.3354367	54.41	RIPK2-DT	RIPK2 divergent transcript
1390	1.88e-05	3.14e-07	0.321	5.114768	1.6442678	231.01	CREM	cAMP responsive element modulator
685	2.27e-05	3.79e-07	0.25	5.079053	1.2672634	179.77	BTC	betacellulin
7039	2.32e-05	3.90e-07	0.178	5.073599	0.9042717	2589.1	TGFA	transforming growth factor alpha
23064	2.34e-05	3.95e-07	0.138	5.07134	0.700348	2104.25	SETX	senataxin
100874085	2.57e-05	4.35e-07	0.114	5.052853	0.574363	935.02	NUCB1-AS1	NUCB1 antisense RNA 1
80830	2.67e-05	4.54e-07	0.293	5.044981	1.4804975	8045.19	APOL6	apolipoprotein L6
390	2.70e-05	4.60e-07	0.17	5.042246	0.8558103	2217.69	RND3	Rho family GTPase 3
80208	3.11e-05	5.32e-07	0.123	5.014253	0.6181658	1831.33	SPG11	SPG11 vesicle trafficking associated, spatacsin
54733	3.14e-05	5.42e-07	0.238	-5.010865	-1.1929124	427.62	SLC35F2	solute carrier family 35 member F2
102724608	3.14e-05	5.41e-07	0.341	5.011346	1.7080171	63.67	LOC102724608	uncharacterized LOC102724608
109	3.32e-05	5.76e-07	0.256	-4.999187	-1.2789709	298.71	ADCY3	adenylate cyclase 3
3431	3.32e-05	5.77e-07	0.289	4.998823	1.4444987	698.73	SP110	SP110 nuclear body protein
140576	3.35e-05	5.86e-07	0.223	4.9958	1.1131716	11536.49	S100A16	S100 calcium binding protein A16
55785	3.35e-05	5.86e-07	0.238	4.995766	1.1894632	1908.75	FGD6	FYVE, RhoGEF and PH domain containing 6
203286	3.67e-05	6.45e-07	0.159	-4.977124	-0.7934331	609.81	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6
7052	3.75e-05	6.62e-07	0.632	4.972055	3.1404494	12932.06	TGM2	transglutaminase 2
9914	3.82e-05	6.77e-07	0.209	-4.967868	-1.0390806	445.17	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
10135	3.85e-05	6.84e-07	0.331	4.965867	1.6440712	3475.67	NAMPT	nicotinamide phosphoribosyltransferase
6993	4.01e-05	7.15e-07	0.194	4.957289	0.9631679	2730.7	DYNLT1	dynein light chain Tctex-type 1
51131	4.18e-05	7.48e-07	0.203	4.948535	1.0048666	207.96	PHF11	PHD finger protein 11
9473	4.32e-05	7.77e-07	0.473	4.941125	2.3381124	224.67	THEMIS2	thymocyte selection associated family member 2
105377548	4.44e-05	8.01e-07	0.396	4.935143	1.9555511	213.19	LOC105377548	uncharacterized LOC105377548
26010	4.75e-05	8.59e-07	0.178	4.921363	0.8770613	7207.04	SPATS2L	spermatogenesis associated serine rich 2 like
221079	4.85e-05	8.81e-07	0.291	4.916478	1.4304676	2473.24	ARL5B	ADP ribosylation factor like GTPase 5B
65983	4.88e-05	8.89e-07	0.247	4.914653	1.2157135	2264.53	GRAMD2B	GRAM domain containing 2B
353376	5.00e-05	9.15e-07	0.292	4.909031	1.4346683	73.43	TICAM2	TIR domain containing adaptor molecule 2
715	5.04e-05	9.24e-07	0.569	4.907112	2.7907917	91.4	C1R	complement C1r
6367	5.19e-05	9.56e-07	0.737	4.900447	3.6107288	206.38	CCL22	C-C motif chemokine ligand 22
5329	6.04e-05	1.12e-06	0.377	4.869819	1.8351461	4945.73	PLAUR	plasminogen activator, urokinase receptor
25780	6.12e-05	1.14e-06	0.49	4.866603	2.3833955	65.28	RASGRP3	RAS guanyl releasing protein 3
51537	6.18e-05	1.15e-06	0.169	-4.864011	-0.8229207	293.71	MTFP1	mitochondrial fission process 1
440836	7.44e-05	1.39e-06	0.366	4.826477	1.7665027	444.01	ODF3B	outer dense fiber of sperm tails 3B
9034	8.02e-05	1.50e-06	0.217	4.810866	1.0442936	539.46	CCRL2	C-C motif chemokine receptor like 2
170506	8.81e-05	1.66e-06	0.138	4.791176	0.6588367	767.84	DHX36	DEAH-box helicase 36
5641	9.02e-05	1.70e-06	0.305	4.785968	1.4579505	5752.38	LGMN	legumain
51246	1.01e-04	1.92e-06	0.142	4.761556	0.6747201	3558.05	SHISA5	shisa family member 5
55196	1.02e-04	1.94e-06	0.253	4.759952	1.2038144	2101.39	RESF1	retroelement silencing factor 1
3434	1.03e-04	1.97e-06	0.513	4.756149	2.4399148	680.7	IFIT1	interferon induced protein with tetratricopeptide repeats 1
378805	1.07e-04	2.05e-06	0.414	4.748185	1.9637359	62.88	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
102724907	1.10e-04	2.11e-06	0.334	4.7425	1.5863654	38.28	CYLD-AS1	CYLD antisense RNA 1
101927741	1.13e-04	2.17e-06	0.212	4.737071	1.0048949	1732.36	LOC101927741	uncharacterized LOC101927741
1906	1.13e-04	2.18e-06	0.305	4.736365	1.4431971	3150.27	EDN1	endothelin 1
4233	1.17e-04	2.27e-06	0.16	4.727469	0.7583667	3873.79	MET	MET proto-oncogene, receptor tyrosine kinase
100302736	1.17e-04	2.28e-06	0.125	4.726485	0.5922855	516.54	TMED7-TICAM2	TMED7-TICAM2 readthrough
116984	1.18e-04	2.30e-06	0.226	4.725049	1.0658063	1073.42	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
836	1.22e-04	2.38e-06	0.279	4.71773	1.314102	2222.68	CASP3	caspase 3
85414	1.35e-04	2.65e-06	0.268	-4.695884	-1.2578409	394.91	SLC45A3	solute carrier family 45 member 3
102724428	1.35e-04	2.66e-06	0.374	4.695564	1.7549149	615.19	LOC102724428	salt inducible kinase 1B (putative)
5683	1.40e-04	2.78e-06	0.192	4.686751	0.8991886	1739.18	PSMA2	proteasome 20S subunit alpha 2
115004	1.42e-04	2.82e-06	0.261	4.683692	1.2201622	82.43	CGAS	cyclic GMP-AMP synthase
3611	1.46e-04	2.91e-06	0.138	4.677193	0.6477076	1272.93	ILK	integrin linked kinase
23589	1.65e-04	3.30e-06	0.312	4.651204	1.4498454	1774.04	CARHSP1	calcium regulated heat stable protein 1
55367	1.67e-04	3.34e-06	0.195	-4.648739	-0.9065337	323.3	PIDD1	p53-induced death domain protein 1
5610	1.76e-04	3.55e-06	0.187	4.636403	0.8667524	1667.75	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2
3394	1.77e-04	3.58e-06	0.448	4.634673	2.0744575	893.92	IRF8	interferon regulatory factor 8
55851	2.10e-04	4.26e-06	0.146	4.598328	0.6695115	927.92	PSENEN	presenilin enhancer, gamma-secretase subunit
1649	2.12e-04	4.30e-06	0.224	4.596215	1.0313525	251.5	DDIT3	DNA damage inducible transcript 3
84687	2.15e-04	4.38e-06	0.153	-4.592698	-0.7021312	1435.86	PPP1R9B	protein phosphatase 1 regulatory subunit 9B
7098	2.17e-04	4.44e-06	0.212	4.589793	0.9732171	899.39	TLR3	toll like receptor 3
7391	2.30e-04	4.74e-06	0.168	4.57618	0.7703888	1425.33	USF1	upstream transcription factor 1
101928465	2.30e-04	4.72e-06	0.387	4.576749	1.7720296	130.03	SLCO4A1-AS2	SLCO4A1 antisense RNA 2
55802	2.38e-04	4.92e-06	0.167	4.568307	0.7644802	744.8	DCP1A	decapping mRNA 1A
54832	2.46e-04	5.10e-06	0.186	4.560826	0.8492295	1193.7	VPS13C	vacuolar protein sorting 13 homolog C
467	2.52e-04	5.23e-06	0.375	4.555218	1.7062406	6923.92	ATF3	activating transcription factor 3
23007	2.59e-04	5.38e-06	0.366	4.549261	1.6660137	280.46	PLCH1	phospholipase C eta 1
101928646	2.90e-04	6.06e-06	0.365	4.5243	1.6494611	32.22	BMAL2-AS1	BMAL2 antisense RNA 1
489	2.96e-04	6.21e-06	0.284	-4.519092	-1.2830772	5938.14	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
10158	3.00e-04	6.31e-06	0.308	4.515773	1.3920204	2186.4	PDZK1IP1	PDZK1 interacting protein 1
53405	3.03e-04	6.39e-06	0.353	4.513157	1.5927829	11771.16	CLIC5	chloride intracellular channel 5
145741	3.03e-04	6.40e-06	0.608	4.512714	2.7441599	152.91	C2CD4A	C2 calcium dependent domain containing 4A
101927069	3.24e-04	6.87e-06	0.575	4.497604	2.5855764	34.38	LOC101927069	uncharacterized LOC101927069
25793	3.28e-04	6.97e-06	0.212	4.49458	0.9523047	2619.66	FBXO7	F-box protein 7
146223	3.46e-04	7.39e-06	0.263	-4.482043	-1.1809591	2176.05	CMTM4	CKLF like MARVEL transmembrane domain containing 4
51762	3.65e-04	7.85e-06	0.285	4.469352	1.2734995	1502.86	RAB8B	RAB8B, member RAS oncogene family
65264	3.65e-04	7.84e-06	0.16	4.469626	0.7170653	4781.66	UBE2Z	ubiquitin conjugating enzyme E2 Z
5687	3.81e-04	8.21e-06	0.239	4.459568	1.0679493	3467.77	PSMA6	proteasome 20S subunit alpha 6
5819	3.93e-04	8.49e-06	0.172	4.452434	0.7637742	10383.5	NECTIN2	nectin cell adhesion molecule 2
25819	3.96e-04	8.58e-06	0.412	4.45013	1.8320452	979.04	NOCT	nocturnin
109910381	4.04e-04	8.78e-06	0.736	4.445242	3.2700296	202.45	RNA5-8SN3	RNA, 5.8S ribosomal N3
100189412	4.20e-04	9.15e-06	1.188	4.436285	5.2682629	9.1	TRD-GTC2-1	tRNA-Asp (anticodon GTC) 2-1
81788	4.21e-04	9.21e-06	0.258	4.43499	1.1436596	1091.48	NUAK2	NUAK family kinase 2
5692	4.31e-04	9.46e-06	0.171	4.429053	0.7554643	2305.08	PSMB4	proteasome 20S subunit beta 4
2069	4.31e-04	9.50e-06	0.371	4.428289	1.6414952	1104.14	EREG	epiregulin
109864281	4.31e-04	9.48e-06	0.767	4.428784	3.3961602	112.81	RNA5-8SN2	RNA, 5.8S ribosomal N2
51421	4.56e-04	1.01e-05	0.314	4.415363	1.3859802	1501.11	AMOTL2	angiomotin like 2
729013	4.71e-04	1.05e-05	0.26	-4.40749	-1.1478431	89	ZBED5-AS1	ZBED5 antisense RNA 1
79056	4.76e-04	1.06e-05	0.278	4.404536	1.2258143	1682.4	PRRG4	proline rich and Gla domain 4
54869	5.07e-04	1.13e-05	0.261	4.390478	1.147843	9551.59	EPS8L1	EPS8 like 1
3098	5.19e-04	1.16e-05	0.361	4.38464	1.5827449	997.9	HK1	hexokinase 1
10123	5.43e-04	1.22e-05	0.636	4.37403	2.7840286	218.39	ARL4C	ADP ribosylation factor like GTPase 4C
80351	5.59e-04	1.26e-05	0.162	4.367287	0.7088233	1470.16	TNKS2	tankyrase 2
147645	5.75e-04	1.30e-05	0.256	-4.360506	-1.1158958	59.6	VSIG10L	V-set and immunoglobulin domain containing 10 like
7091	5.81e-04	1.32e-05	0.189	4.357426	0.8243011	983.78	TLE4	TLE family member 4, transcriptional corepressor
79365	5.98e-04	1.36e-05	0.343	-4.350459	-1.4939882	1717.09	BHLHE41	basic helix-loop-helix family member e41
81786	6.08e-04	1.39e-05	0.291	-4.345877	-1.2644651	143.94	TRIM7	tripartite motif containing 7
83854	6.08e-04	1.38e-05	0.194	4.346382	0.8438615	182.79	ANGPTL6	angiopoietin like 6
93082	6.11e-04	1.40e-05	0.582	4.344099	2.5299166	522.73	NEURL3	neuralized E3 ubiquitin protein ligase 3
10133	6.16e-04	1.41e-05	0.227	4.34174	0.9848138	8749.98	OPTN	optineurin
6382	7.05e-04	1.62e-05	0.186	-4.311269	-0.801979	8840.78	SDC1	syndecan 1
56829	7.16e-04	1.65e-05	0.139	4.307125	0.597001	1608.68	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
55027	7.26e-04	1.68e-05	0.189	-4.303428	-0.8117283	336.37	HEATR3	HEAT repeat containing 3
6314	7.35e-04	1.71e-05	0.223	4.30021	0.9582906	973.97	ATXN7	ataxin 7
124739	7.56e-04	1.76e-05	0.261	4.293331	1.1221884	787.39	USP43	ubiquitin specific peptidase 43
57669	7.65e-04	1.79e-05	0.145	4.289972	0.6223769	1290.31	EPB41L5	erythrocyte membrane protein band 4.1 like 5
874	7.85e-04	1.84e-05	0.416	4.283795	1.7806977	32.6	CBR3	carbonyl reductase 3
1326	7.94e-04	1.86e-05	0.355	4.28055	1.5205807	351.29	MAP3K8	mitogen-activated protein kinase kinase kinase 8
9674	8.36e-04	1.97e-05	0.236	4.26848	1.0084709	1197	KIAA0040	KIAA0040
9021	8.46e-04	2.00e-05	0.481	4.265309	2.0525907	314.41	SOCS3	suppressor of cytokine signaling 3
6518	8.64e-04	2.05e-05	0.551	4.259773	2.3467395	393.4	SLC2A5	solute carrier family 2 member 5
55905	8.95e-04	2.12e-05	0.202	4.251374	0.8593683	2164.73	RNF114	ring finger protein 114
9663	9.80e-04	2.33e-05	0.186	4.230468	0.7855896	4164.6	LPIN2	lipin 2
102659353	9.91e-04	2.37e-05	0.218	-4.227211	-0.9207116	344.62	THRIL	TNF and HNRNPL related immunoregulatory long non-coding RNA
10554	1.02e-03	2.43e-05	0.136	-4.22096	-0.5725385	1885.05	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
81579	1.07e-03	2.57e-05	0.215	-4.208403	-0.9041213	387.73	PLA2G12A	phospholipase A2 group XIIA
4149	1.08e-03	2.59e-05	0.196	4.206712	0.8262071	2600.7	MAX	MYC associated factor X
255738	1.12e-03	2.71e-05	0.374	-4.196493	-1.5711688	538.41	PCSK9	proprotein convertase subtilisin/kexin type 9
54914	1.14e-03	2.75e-05	0.208	4.193422	0.8721843	692.2	FOCAD	focadhesin
51399	1.21e-03	2.93e-05	0.158	4.178975	0.6582445	800.64	TRAPPC4	trafficking protein particle complex subunit 4
5359	1.30e-03	3.16e-05	0.206	4.161585	0.8577669	3795.14	PLSCR1	phospholipid scramblase 1
9629	1.31e-03	3.21e-05	0.475	4.158259	1.9733212	43.6	CLCA3P	chloride channel accessory 3, pseudogene
2296	1.35e-03	3.31e-05	0.562	4.150992	2.3318538	2104.74	FOXC1	forkhead box C1
54790	1.37e-03	3.36e-05	0.171	4.147658	0.7079426	982.41	TET2	tet methylcytosine dioxygenase 2
79890	1.38e-03	3.38e-05	0.189	-4.146198	-0.7846856	622.39	RIN3	Ras and Rab interactor 3
7316	1.38e-03	3.39e-05	0.179	4.14536	0.7400569	46242.09	UBC	ubiquitin C
5326	1.39e-03	3.43e-05	0.17	4.142696	0.7032628	1203.47	PLAGL2	PLAG1 like zinc finger 2
221262	1.43e-03	3.54e-05	0.426	-4.135506	-1.7616508	142.84	CCDC162P	coiled-coil domain containing 162, pseudogene
10280	1.47e-03	3.65e-05	0.151	-4.128758	-0.6217219	1254.55	SIGMAR1	sigma non-opioid intracellular receptor 1
105373925	1.49e-03	3.75e-05	0.307	4.122589	1.2653499	87.79	LOC105373925	uncharacterized LOC105373925
54784	1.49e-03	3.75e-05	0.185	-4.122325	-0.7619817	176.07	ALKBH4	alkB homolog 4, lysine demethylase
123096	1.49e-03	3.72e-05	0.148	-4.124204	-0.6091005	1048.86	SLC25A29	solute carrier family 25 member 29
79094	1.49e-03	3.75e-05	0.507	4.122587	2.0915426	1755.14	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1
51012	1.49e-03	3.75e-05	0.124	4.122425	0.5106028	2419.82	PRELID3B	PRELI domain containing 3B
4084	1.50e-03	3.79e-05	0.324	4.120146	1.3343206	7415.44	MXD1	MAX dimerization protein 1
57801	1.53e-03	3.89e-05	0.354	4.113897	1.4581001	1178.68	HES4	hes family bHLH transcription factor 4
89944	1.53e-03	3.89e-05	0.295	-4.114164	-1.2143989	1333.35	GLB1L2	galactosidase beta 1 like 2
26157	1.57e-03	3.98e-05	0.262	4.108664	1.0750496	246.37	GIMAP2	GTPase, IMAP family member 2
153020	1.60e-03	4.08e-05	0.233	4.10273	0.9561996	184.63	RASGEF1B	RasGEF domain family member 1B
150000	1.68e-03	4.29e-05	0.311	4.091286	1.2733472	265.98	ABCC13	ATP binding cassette subfamily C member 13 (pseudogene)
84248	1.69e-03	4.32e-05	0.178	4.089461	0.7282328	873.51	FYTTD1	forty-two-three domain containing 1
8428	1.69e-03	4.34e-05	0.216	4.088706	0.8837018	6050.16	STK24	serine/threonine kinase 24
7006	1.70e-03	4.38e-05	0.197	4.086429	0.803666	139.28	TEC	tec protein tyrosine kinase
29109	1.76e-03	4.54e-05	0.228	-4.07838	-0.9283774	337.09	FHOD1	formin homology 2 domain containing 1
4938	1.82e-03	4.70e-05	0.289	4.069897	1.1749619	5195.13	OAS1	2'-5'-oligoadenylate synthetase 1
101927886	1.83e-03	4.75e-05	0.488	4.067725	1.985024	17.43	RFX5-AS1	RFX5 antisense RNA 1
64772	1.83e-03	4.76e-05	0.213	-4.067073	-0.8676895	954.09	ENGASE	endo-beta-N-acetylglucosaminidase
100505573	1.83e-03	4.78e-05	0.248	-4.066059	-1.0085025	327.47	INAFM2	InaF motif containing 2
2150	1.84e-03	4.80e-05	0.183	4.065289	0.7425189	5643.94	F2RL1	F2R like trypsin receptor 1
11332	1.85e-03	4.85e-05	0.405	4.062729	1.6442771	1437.19	ACOT7	acyl-CoA thioesterase 7
51371	1.85e-03	4.85e-05	0.19	4.062914	0.7733118	2261.24	POMP	proteasome maturation protein
150094	1.85e-03	4.87e-05	0.411	4.061889	1.6703436	557.45	SIK1	salt inducible kinase 1
666	1.86e-03	4.91e-05	0.171	-4.059713	-0.692608	1383.71	BOK	BCL2 family apoptosis regulator BOK
57636	1.88e-03	4.96e-05	0.505	4.057294	2.0503633	59.87	ARHGAP23	Rho GTPase activating protein 23
9026	1.93e-03	5.11e-05	0.177	4.050339	0.7161958	3413.79	HIP1R	huntingtin interacting protein 1 related
7267	1.93e-03	5.13e-05	0.231	-4.049534	-0.9366008	1506.2	TTC3	tetratricopeptide repeat domain 3
100130519	1.99e-03	5.29e-05	0.499	-4.042223	-2.0164832	27.61	TMEM221	transmembrane protein 221
78996	2.00e-03	5.33e-05	0.234	4.040575	0.9464532	1562.74	CYREN	cell cycle regulator of NHEJ
29950	2.00e-03	5.35e-05	0.186	4.039635	0.7503897	792.37	SERTAD1	SERTA domain containing 1
5290	2.01e-03	5.39e-05	0.154	4.038064	0.6225696	569.46	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha
6667	2.09e-03	5.63e-05	0.174	4.028007	0.7001561	3542.66	SP1	Sp1 transcription factor
5320	2.09e-03	5.64e-05	1.616	4.027269	6.5086857	970.69	PLA2G2A	phospholipase A2 group IIA
3107	2.15e-03	5.82e-05	0.305	4.020173	1.227343	91517.66	HLA-C	major histocompatibility complex, class I, C
7320	2.15e-03	5.83e-05	0.18	4.019573	0.7237564	1335.78	UBE2B	ubiquitin conjugating enzyme E2 B
100507516	2.23e-03	6.06e-05	1.303	4.010653	5.2264678	1363.75	LINC02984	long intergenic non-protein coding RNA 2984
57700	2.26e-03	6.16e-05	0.166	4.006674	0.6661651	477.86	FHIP2A	FHF complex subunit HOOK interacting protein 2A
23562	2.26e-03	6.15e-05	0.884	4.00704	3.5419937	28.38	CLDN14	claudin 14
373856	2.34e-03	6.42e-05	0.665	3.996902	2.656133	13.27	USP41	ubiquitin specific peptidase 41
9632	2.35e-03	6.44e-05	0.107	3.996202	0.429205	3583.66	SEC24C	SEC24 homolog C, COPII coat complex component
56929	2.36e-03	6.51e-05	0.192	3.993343	0.768652	1972.58	FEM1C	fem-1 homolog C
23597	2.36e-03	6.51e-05	0.207	3.993458	0.8257193	643.35	ACOT9	acyl-CoA thioesterase 9
6558	2.38e-03	6.59e-05	0.266	-3.990731	-1.0615205	4182.43	SLC12A2	solute carrier family 12 member 2
285382	2.45e-03	6.78e-05	0.309	-3.983753	-1.2310013	110.92	C3orf70	chromosome 3 open reading frame 70
84317	2.46e-03	6.84e-05	0.165	-3.98177	-0.6564356	389.97	CCDC115	coiled-coil domain containing 115
29842	2.48e-03	6.92e-05	0.243	-3.979071	-0.968202	1917.52	TFCP2L1	transcription factor CP2 like 1
23645	2.48e-03	6.89e-05	0.262	3.980034	1.0434807	2518.13	PPP1R15A	protein phosphatase 1 regulatory subunit 15A
7764	2.48e-03	6.92e-05	0.2	3.978962	0.7974275	2558.39	ZNF217	zinc finger protein 217
6774	2.59e-03	7.27e-05	0.277	3.967364	1.097493	12854.36	STAT3	signal transducer and activator of transcription 3
117177	2.61e-03	7.36e-05	0.165	3.964381	0.6543	1023.1	RAB3IP	RAB3A interacting protein
1073	2.61e-03	7.36e-05	0.438	3.964488	1.7345615	41.01	CFL2	cofilin 2
222183	2.62e-03	7.38e-05	0.517	-3.963572	-2.04878	43.68	SRRM3	serine/arginine repetitive matrix 3
84747	2.64e-03	7.47e-05	0.166	-3.960722	-0.6569091	590.7	UNC119B	unc-119 lipid binding chaperone B
53917	2.65e-03	7.52e-05	0.334	3.959191	1.3225825	1526.16	RAB24	RAB24, member RAS oncogene family
64919	2.66e-03	7.55e-05	0.303	-3.958247	-1.200215	267.54	BCL11B	BCL11 transcription factor B
4008	2.67e-03	7.59e-05	0.231	3.956847	0.9125437	19152.22	LMO7	LIM domain 7
219699	2.67e-03	7.63e-05	0.3	-3.955874	-1.1871172	1787.16	UNC5B	unc-5 netrin receptor B
79039	2.68e-03	7.66e-05	0.168	-3.954802	-0.6629627	1242.2	DDX54	DEAD-box helicase 54
25976	2.74e-03	7.88e-05	0.17	3.948087	0.6716672	1018.68	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
79666	2.74e-03	7.85e-05	0.206	3.948833	0.8128391	718.55	PLEKHF2	pleckstrin homology and FYVE domain containing 2
109864274	2.74e-03	7.88e-05	0.764	3.948121	3.0178946	112.44	RNA5-8SN4	RNA, 5.8S ribosomal N4
2705	2.75e-03	7.94e-05	0.227	-3.946343	-0.8939434	1869.61	GJB1	gap junction protein beta 1
79709	2.79e-03	8.07e-05	0.214	-3.942211	-0.8430349	1889.95	COLGALT1	collagen beta(1-O)galactosyltransferase 1
197135	2.83e-03	8.20e-05	0.449	3.938587	1.7669097	52.06	PATL2	PAT1 homolog 2
57647	2.83e-03	8.23e-05	0.144	-3.937727	-0.5684711	507.34	DHX37	DEAH-box helicase 37
153769	2.90e-03	8.45e-05	0.147	-3.931129	-0.579592	1314.39	SH3RF2	SH3 domain containing ring finger 2
4864	2.90e-03	8.45e-05	0.224	3.931247	0.8823604	2548.14	NPC1	NPC intracellular cholesterol transporter 1
1130	3.20e-03	9.39e-05	0.193	3.905717	0.7543014	884.15	LYST	lysosomal trafficking regulator
11262	3.20e-03	9.37e-05	0.37	3.906437	1.4464501	26.65	SP140	SP140 nuclear body protein
11237	3.20e-03	9.38e-05	0.358	3.906128	1.3982019	479.77	RNF24	ring finger protein 24
50649	3.24e-03	9.53e-05	0.166	-3.902228	-0.6479882	654.88	ARHGEF4	Rho guanine nucleotide exchange factor 4
1436	3.25e-03	9.58e-05	0.598	3.900874	2.3330817	51.03	CSF1R	colony stimulating factor 1 receptor
10007	3.25e-03	9.61e-05	0.228	3.900179	0.8910618	897.21	GNPDA1	glucosamine-6-phosphate deaminase 1
1267	3.27e-03	9.69e-05	0.149	3.898114	0.5808451	1804.3	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase
100008587	3.33e-03	9.88e-05	0.826	3.893429	3.2168512	38.47	RNA5-8SN5	RNA, 5.8S ribosomal N5
219743	3.42e-03	1.02e-04	0.196	-3.885984	-0.7626029	541.4	TYSND1	trypsin like peroxisomal matrix peptidase 1
2987	3.46e-03	1.03e-04	0.232	3.883121	0.9002333	5263.44	GUK1	guanylate kinase 1
3426	3.57e-03	1.07e-04	0.816	3.874914	3.1637062	17.49	CFI	complement factor I
389668	3.63e-03	1.09e-04	0.288	3.870391	1.1157037	627.36	XKR9	XK related 9
7004	3.66e-03	1.10e-04	0.448	3.867416	1.7326749	146.35	TEAD4	TEA domain transcription factor 4
6709	3.77e-03	1.14e-04	0.191	3.859724	0.7355625	8536.54	SPTAN1	spectrin alpha, non-erythrocytic 1
201501	3.78e-03	1.14e-04	0.297	-3.858793	-1.1469274	1150.32	ZBTB7C	zinc finger and BTB domain containing 7C
55014	3.78e-03	1.14e-04	0.153	3.858203	0.5885742	740.69	STX17	syntaxin 17
7036	3.86e-03	1.17e-04	0.545	-3.852437	-2.0985685	18.66	TFR2	transferrin receptor 2
133	3.90e-03	1.19e-04	0.281	3.849162	1.0831282	1591	ADM	adrenomedullin
10324	3.93e-03	1.20e-04	0.788	3.846732	3.0329999	13.32	KLHL41	kelch like family member 41
340090	3.93e-03	1.20e-04	0.417	-3.847105	-1.602976	40.15	LOC340090	uncharacterized LOC340090
79651	3.96e-03	1.21e-04	0.449	3.844436	1.725194	1073.54	RHBDF2	rhomboid 5 homolog 2
